Entity Group ID,Entity Category,Entity Subgroup ID,Name,IDSOS Name,original_id,entity_group_id,entity_category,entity_subgroup_id,confidence,candidates,status,needs_audit
Firm,Builder,Builder,Huntington Homes & Construction,Huntington Homes & Construction,11720,Private,Builder,Residential,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 55.0, 'reasoning': ""The name includes 'Homes', indicating residential builder, but also mentions 'Construction', so 'Contractor' is a possible secondary.""}]",7.0,0
Firm,Architectural,Landscape Architecture,Innovative Landscape LLC,Innovative Landscape LLC,11722,Private,Architect,Landscape,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Landscape', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The input specifies 'Landscape Architecture', which fits the 'Architect' category with 'Landscape' as the subgroup, but 'Landscape' as a standalone category could be considered if the business is not licensed as an architect.""}]",7.0,0
Firm,Builder,Builder,Northwest Building Systems,Northwest Building Systems,11726,Private,Builder,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name 'Building Systems' could imply a general contractor, but the input category is 'Builder'.""}]",7.0,0
Firm,Builder,Builder,Powers Building Group LLC,,11728,Private,Builder,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 55.0, 'reasoning': ""The name includes 'Building Group', which could indicate a general contractor, but 'Builder' is the input category.""}]",7.0,0
Firm,Construction,Construction,Rendon Construction Inc.,Rendon Construction Inc.,11730,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': '', 'confidence': 40.0, 'reasoning': ""The name does not indicate 'Homes' or 'Residential', so 'Contractor' is more appropriate.""}]",7.0,0
Firm,Construction,Construction,SI Construction LLC,,11731,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': '', 'confidence': 40.0, 'reasoning': ""No indication of 'Homes' or 'Residential', so 'Contractor' is the best fit.""}]",7.0,0
Firm,Builder,Builder,Silverado Homes,Silverado Homes,11732,Private,Builder,Residential,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""'Homes' in the name strongly indicates residential builder.""}]",7.0,0
Firm,Remodeling,"Remodeling, Construction",Sunburst Woodworks LLC,,11733,Private,Other,"Remodeling, General",95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 80.0, 'reasoning': ""The name and input suggest a remodeling contractor, but 'Remodeling' is a valid category per rules. 'Remodeling, General' is consistent with prior reclassifications.""}]",6.0,1
Firm,Construction,Construction,208 Northwest Construction LLC,208 Northwest Construction LLC,11736,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The name and input indicate general construction, which fits 'Contractor' best, but could also be a builder if more context was available.""}]",7.0,0
Firm,Construction,Contractor,"Carpenter Construction, LLC","CARPENTER CONSTRUCTION, LLC",11737,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The name and input indicate general construction, which fits 'Contractor' best, but could also be a builder if more context was available.""}]",7.0,0
Firm,Utility,Electric,"G.L. Edwards Electric, LLC","G.L. Edwards Electric, LLC",11738,Private,Other,General,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'Electrical', 'confidence': 80.0, 'reasoning': ""The name and input indicate an electrical contractor. 'Electrical' is a valid category, but could also be classified as 'Contractor' with 'Electrical' specialty.""}]",6.0,1
Firm,Construction,Construction,Horizon Construction Services LLC,Horizon Construction Services LLC,11739,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The name and input indicate general construction, which fits 'Contractor' best, but could also be a builder if more context was available.""}]",7.0,0
Firm,Builder,Builder,Lonetree Home Service LLC,Lonetree Home Service LLC,11740,Private,Builder,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The name 'Lonetree Home Service LLC' suggests a service-oriented business, possibly more of a contractor than a builder, but without clear evidence, 'Builder' is retained as primary.""}]",7.0,0
Firm,Builder,Builder,"TDX Power Services, LLC","TDX Power Services, LLC",11741,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""The name 'TDX Power Services, LLC' does not indicate building homes or commercial buildings, but rather a general or specialty contractor, likely in power services.""}]",5.0,1
Firm,Builder,Builder,"Caven Homes, LLC","Caven Homes, LLC",11742,Private,Builder,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The name 'Caven Homes, LLC' strongly suggests residential home building, so 'Builder' with 'Residential' is most appropriate.""}]",7.0,0
Firm,,Real Estate,"Alscott Real Estate, LLC","Alscott Real Estate, LLC",11743,Private,Real Estate,,98.0,[],7.0,0
Firm,Builder,Builder,Western Steel Erectors LLC,Western Steel Erectors LLC,11744,Private,Contractor,Steel,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name 'Western Steel Erectors LLC' indicates a specialty contractor in steel erection, not a general builder.""}]",5.0,1
Firm,Builder,Builder,Zwick Construction Company,Zwick Construction Company,11746,Private,Contractor,General,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': ""The name includes 'Construction Company', which typically indicates a general contractor, but the original category is 'Builder'. If there is no clear indication of home building, default to Contractor per rules.""}]",5.0,1
Firm,Builder,Residential Builder,"Stik & Stone, llc","Stik & Stone, llc",11749,Private,Builder,Residential,95.0,[],7.0,0
Firm,Construction,"Building, Remodeling",Simons Construction Services LLC,Simons Construction Services LLC,11751,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'Remodeling', 'confidence': 70.0, 'reasoning': ""The subgroup includes 'Remodeling', so it could be classified as a remodeling contractor, but 'Building' and 'Remodeling' together most closely fit 'General' per rules.""}]",7.0,0
Firm,Builder,Builder,RH Building Company LLC,RH Building Company LLC,11752,Private,Contractor,General,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': ""The name includes 'Building Company', which could indicate a builder, but without clear indication of residential or commercial, default to Contractor per rules.""}]",5.0,1
Firm,Architectural,Architect,"Advantage Architecture, P.C.","ADVANTAGE ARCHITECTURE, P.C.",11754,Private,Architect,,98.0,[],7.0,0
Firm,,Food Production ,"Foodmaker, Inc.","FOODMAKER, INC.",11755,Private,Other,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""Foodmaker, Inc. could be a supplier, but 'Food Production' is not a defined category or subgroup in the rules. 'Other' is safest.""}]",6.0,1
Firm,,Unknown,"Cummins Intermountain Idaho, Inc.","CUMMINS INTERMOUNTAIN IDAHO, INC.",11756,Private,Other,,70.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': ""Cummins is known for engines and power solutions, but 'Unknown' subgroup and no clear match to rules. 'Other' is safest.""}]",6.0,1
Firm,,Unknown,"Island Capitol, LLC.","ISLAND CAPITOL, L.L.C.",11758,Private,Other,,60.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name 'Island Capitol' suggests possible real estate or investment, but with 'Unknown' subgroup, 'Other' is safest.""}]",6.0,1
Firm,Survey,Surveyor,2-K Land Surveying,2-K Land Surveying,11759,Private,Surveying,,100.0,[],7.0,0
Firm,,Vehicle Repair Services,"Performance Tire & Auto, Inc.","PERFORMANCE TIRE & AUTO, INC.",11764,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 20.0, 'reasoning': ""Performance Tire & Auto, Inc. could be a supplier, but 'Vehicle Repair Services' is not a defined category or subgroup. 'Other' is safest.""}]",6.0,1
Firm,,Contractor,"Allied Construction, Inc.","ALLIED CONSTRUCTION, INC.",11765,Private,Contractor,General,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': ""The name includes 'Construction', which could sometimes indicate a builder, but without 'Homes' or 'Residential', 'Contractor' is the more precise rule-based fit.""}]",7.0,0
Firm,Survey,Surveyor,MW Surveying PLLC,MW Surveying PLLC,11766,Private,Surveying,,100.0,[],7.0,0
Firm,Engineering - Civil,Engineer,"Frame & Smetana, P.A.","Frame & Smetana, P.A.",11767,Private,Engineering,Civil,100.0,[],7.0,0
Firm,Engineering - Civil,"Engineer, Surveyor","Tate Engineering & L.S., P.L.L.C.",TATE ENG & LS PLLC,11768,Private,Engineering,"Civil, Surveying",100.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The name and input indicate both engineering and surveying, but the primary rule is to use 'Engineering' if both are present.""}]",7.0,0
Firm,,Farming Services,"Egan Farms, LLC","EGAN FARMS, LLC",11769,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 20.0, 'reasoning': ""Farming Services could potentially be classified as 'Supply', but there is not enough context to be certain.""}]",6.0,1
Firm,,Surveyor,"Gem Valley Survey, LLC",GEM VALLEY SURVEY LLC,11770,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,"Waltrip Geomatics and Geospatial Services, LLC","WALTRIP GEOMATICS AND GEOSPATIAL SERVICES, LLC",11771,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'Geomatics and geospatial services can sometimes be part of engineering, but the primary indication is surveying.'}]",7.0,0
Firm,Survey,Surveyor,David Klatt Surveying Service ,David Klatt Surveying Service ,11772,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 30.0, 'reasoning': 'The name and input data are focused on surveying, but if engineering services are also provided, it could be considered under Engineering.'}]",7.0,0
Firm,,"Engineer, Surveyor",Shurtliff Engineering,,11773,Private,Engineering,"Civil, Surveying",95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': 'If the firm is primarily a surveying company, but the name and subgroup indicate engineering as well, so Engineering is more appropriate.'}]",7.0,0
Firm,,"Engineer, Surveyor","Bithell Engineering, Inc.","BITHELL ENGINEERING, INC.",11774,Private,Engineering,"Civil, Surveying",95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': 'If the firm is primarily a surveying company, but the name and subgroup indicate engineering as well, so Engineering is more appropriate.'}]",7.0,0
Firm,Survey,Surveyor,GVE Drafting & Land Surveying ,GVE DRAFTING & LAND SURVEYING,11776,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,Peterson Land Surveying ,PETERSON LAND SURVEYING,11777,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,Survey,Surveyor,Double H Surveying & Mapping ,DOUBLE H SURVEYING AND MAPPING,11778,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name and input data only indicate surveying.'}]",7.0,0
Firm,,Farming Services,"Daka Farms, Inc.","DAKA FARMS, INC.",11779,Private,Other,,60.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'Farming Services', 'confidence': 50.0, 'reasoning': ""Farming Services is not a standard category or subgroup in the provided rules, so 'Other' is the safest classification.""}]",6.0,1
Firm,Planning,Planner,Gem State Planning LLC,Gem State Planning LLC,11780,Private,Other,,70.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planner', 'confidence': 60.0, 'reasoning': ""Planning is often associated with engineering, but without explicit mention of engineering, 'Other' is safer. If more context indicated land use or civil planning, Engineering/Planner could be used.""}]",6.0,1
Firm,Engineering - Full Service,"Engineer, Surveyor","Lake City Engineering, Inc.","LAKE CITY ENGINEERING, INC.",11781,Private,Engineering,"Full Service, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': ""The name and input suggest both engineering and surveying, but 'Engineering - Full Service' is the primary category. Surveying is a service offered, so it is included in the subgroup.""}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor","Adams & Clark, Inc.","ADAMS & CLARK, INC.",11782,Private,Engineering,"Full Service, Planner, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 65.0, 'reasoning': 'The firm offers planning and surveying, but the primary category is engineering with multiple specialties.'}]",7.0,0
Firm,Survey,Surveyor,"Benchmark Land Surveying, PLLC",BENCHMARK LAND SURVEYING PLLC,11784,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'The name and input focus on land surveying, so Surveying is the most accurate category.'}]",7.0,0
Firm,Survey/Planning,"Surveying, Planning, Mapping","Rim Rock Consulting, Inc.","Rim Rock Consulting, Inc",11787,Private,Surveying,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Planner, Surveying', 'confidence': 70.0, 'reasoning': 'The input includes both surveying and planning, but Surveying is the more specific and primary category per rules.'}]",7.0,0
Firm,Survey,Surveyor,"Intermountain Land Surveyors, PLLC","Intermountain Land Surveyors, PLLC",11788,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'The name and input focus on land surveying, so Surveying is the most accurate category.'}]",7.0,0
Firm,Engineering - Full Service,Engineers,"Coffman Engineers, Inc.","COFFMAN ENGINEERS, INC.",11789,Private,Engineering,Full Service,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service, Surveying', 'confidence': 70.0, 'reasoning': ""The name and input suggest a full service engineering firm, but there is a possibility they also provide surveying services, as 'Engineers' can sometimes include surveying.""}]",7.0,0
Firm,Survey,Surveyor,"Surveyor Scherbel, Ltd.","Surveyor Scherbel, Ltd.",11793,Private,Surveying,,99.0,[],7.0,0
Firm,Survey,Surveyor,"Provolt Land Surveying, Inc","Provolt Land Surveying, Inc",11795,Private,Surveying,,99.0,[],7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor",Anderson Wahlen & Associates LLC,Anderson Wahlen & Associates LLC,11796,Private,Engineering,"Full Service, Planner, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 80.0, 'reasoning': ""The input lists multiple specialties, but if forced to simplify, 'Full Service' would be the primary subgroup.""}]",7.0,0
Firm,Survey,Surveyor,"Allen Land Surveying, P.C.","ALLEN LAND SURVEYING, P.C.",11797,Private,Surveying,,99.0,[],7.0,0
Firm,Survey,Surveyor,"Empire Surveying & Consulting, Inc.","EMPIRE SURVEYING & CONSULTING, INC.",11798,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service, Surveying', 'confidence': 60.0, 'reasoning': ""The name includes 'Consulting', which sometimes indicates engineering, but the primary focus is 'Surveying'.""}]",7.0,0
Firm,,Surveyor,"RK Farm, LLC.","RK FARM, LLC",11799,Private,Surveying,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': '', 'confidence': 40.0, 'reasoning': ""The name 'RK Farm' does not clearly indicate surveying, but the subgroup is 'Surveyor'.""}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor","Eagle Rock Engineering & Land Surveying, PC","Eagle Rock Engineering & Land Surveying, PC",11800,Private,Engineering,"Full Service, Planner, Surveying",99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': '', 'confidence': 50.0, 'reasoning': ""The name and input indicate both engineering and surveying, but 'Engineering - Full Service' is the primary category.""}]",7.0,0
Firm,,Surveyor,Harrington Company,Harrington Company,11801,Private,Surveying,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': '', 'confidence': 30.0, 'reasoning': ""The name is generic, but the subgroup 'Surveyor' supports Surveying as the category.""}]",7.0,0
Firm,,Surveyor,"Stockton Creek Ranch, LLC.",STOCKTON CREEK RANCH LLC,11802,Private,Surveying,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': '', 'confidence': 30.0, 'reasoning': ""The name is generic, but the subgroup 'Surveyor' supports Surveying as the category.""}]",7.0,0
Firm,,Surveyor,"Edge Water Resort, LLC.","EDGE WATER RESORT, LLC",11803,Private,Surveying,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'Land', 'confidence': 40.0, 'reasoning': ""The name 'Edge Water Resort' could suggest a real estate holding, but 'Surveyor' as the subgroup is a much stronger indicator for Surveying.""}]",7.0,0
Firm,,Medical Supplier,Superior Physical Therapy ,SUPERIOR PHYSICAL THERAPY,11805,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""Medical Supplier could be considered under 'Supply', but the business name is for a physical therapy provider, not a supplier.""}]",6.0,1
Firm,,Farming Services,"Meadowlark Ranch, L.L.C.","MEADOWLARK RANCH, L.L.C.",11806,Private,Other,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': ""Farming Services does not fit any of the defined categories, but if they supply goods, 'Supply' could be considered.""}]",6.0,1
Firm,Engineering - Full Service,"Engineer, Surveyor","Galena Engineering, P.A.","GALENA ENGINEERING, P.A.",11809,Private,Engineering,Full Service,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The presence of 'Surveyor' in the subgroup could suggest Surveying, but 'Engineering - Full Service' and the company name indicate Engineering is primary.""}]",7.0,0
Firm,,Rental Services,"R & J Rentals, LLC.","R & J RENTALS, LLC",11811,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Supply', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': 'Rental Services could be considered a type of supply, but does not fit any defined category directly.'}]",6.0,1
Firm,Survey,Surveyor,"Dioptra, L.L.C. (formerly Dioptra Geomatics)","DIOPTRA, L.L.C.",11812,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the input only indicates Surveyor.'}]",7.0,0
Firm,,Financial Services,"NXT LVL Investments, LLC",NXT LVL INVESTMENTS LLC,11814,Private,Other,,85.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': '', 'confidence': 40.0, 'reasoning': 'The name suggests investment, which could relate to real estate, but there is insufficient evidence to confidently assign it to Real Estate.'}]",6.0,1
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor","Ruen-Yeager & Associates, Inc., P.A.","RUEN-YEAGER & ASSOCIATES, INC., P.A.",11815,Private,Engineering,"Full Service, Planner, Surveying",99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Full Service', 'confidence': 80.0, 'reasoning': ""If only the 'Full Service' aspect is considered, but the input lists Planner and Surveyor as well, so all are included.""}]",7.0,0
Firm,RE - Farm & Ranch,Farming Services,"Henderson Ranches, Inc.","HENDERSON RANCHES, INC.",11816,Private,Real Estate,Land,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': '', 'confidence': 30.0, 'reasoning': ""If the business is primarily agricultural, it could be 'Other', but 'RE - Farm & Ranch' and the name suggest land brokerage.""}]",7.0,0
Firm,Engineering - Civil,Engineer,"Portneuf Development, LLC.","PORTNEUF DEVELOPMENT, LLC",11817,Private,Engineering,Civil,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': '', 'confidence': 60.0, 'reasoning': ""If the specialty is not clear, but 'Civil' is specified in the input.""}]",7.0,0
Firm,,Real Estate,"Wade Crest Land, LLC","WADE CREST LAND, LLC",11818,Private,Real Estate,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'Land', 'confidence': 80.0, 'reasoning': ""The name includes 'Land', which could indicate a land broker, but there is not enough evidence to override the default NULL for subgroup.""}]",7.0,0
Firm,,Surveyor,"JSH Survyeing & Drafting, Inc.","JSH SURVEYING & DRAFTING, INC.",11819,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified under Engineering with Surveying as a specialty, but the name only indicates surveying.'}]",7.0,0
Agency,Environmental,Government Agency,U.S. Department of Agriculture (Forest Service),,11820,Public,Agency,Land,95.0,"[{'entity_group_id': 'Public', 'entity_category': 'Agency', 'entity_subgroup_id': 'Environmental', 'confidence': 80.0, 'reasoning': ""The Forest Service is an environmental agency, but per rules, 'Land' is a more consistent subgroup for agencies managing land.""}]",7.0,0
Agency,,Government Organization,Bureau of Indian Affairs (BIA) (The),,11821,Public,Agency,Land,90.0,"[{'entity_group_id': 'Public', 'entity_category': 'Agency', 'entity_subgroup_id': 'Ancillary', 'confidence': 70.0, 'reasoning': ""Bureau of Indian Affairs manages land and resources, so 'Land' is most appropriate, but 'Ancillary' could apply if no other fits.""}]",7.0,0
Firm,Engineering - Structural,Engineer,Alpine Engineering ,ALPINE ENGINEERING,11822,Private,Engineering,Structural,99.0,[],7.0,0
Firm,,Surveyor,"Centrac Associates, Inc.","CENTRAC ASSOCIATES, INC.",11823,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': ""The name does not indicate engineering, but if the firm also provides engineering services, it could be classified as Engineering with Surveying as a specialty. However, the input only specifies 'Surveyor', so Surveying is most appropriate.""}]",7.0,0
Firm,,"Engineer, Surveyor","Engineers/Surveyors Group, Inc.","ENGINEERS/SURVEYORS GROUP, INC., PROFESSIONAL ASSOCIATION",11824,Private,Engineering,Surveying,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': 'Both engineering and surveying are present, but the rules specify that if surveying is included within engineering, it should be classified as Engineering with Surveying as a specialty.'}]",7.0,0
Firm,,"Engineer, Surveyor",Northwestern Engineering Inc,"NORTHWESTERN ENGINEERING, INCORPORATED",11825,Private,Engineering,Surveying,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': 'The name and subgroup indicate both engineering and surveying, but per rules, Engineering with Surveying as a specialty is preferred when both are present.'}]",7.0,0
Firm,,"Engineer, Surveyor","Puchner Engineering, Inc.",,11826,Private,Engineering,Surveying,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': 'Both engineering and surveying are present, but rules indicate Engineering with Surveying as a specialty is correct when both are present.'}]",7.0,0
Firm,,Surveyor,"Sawtooth Equinox, Inc. ","SAWTOOTH EQUINOX, INC.",11827,Private,Surveying,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'No indication of engineering in the name or subgroup, so Surveying is most appropriate, but if engineering services are also provided, Engineering with Surveying as a specialty could be considered.'}]",7.0,0
Firm,,Surveyor,Puchner & Williams ,,11829,Private,Surveying,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 60.0, 'reasoning': 'If the firm also provides engineering services, it could be classified as Engineering with Surveying as a specialty, but no evidence in the name or data.'}]",7.0,0
Firm,Engineering - Full Service,"Engineer, Planner, Surveyor	","Power Engineers, Inc.","POWER ENGINEERS CONSULTING, A PROFESSIONAL SERVICE CORPORATION",11830,Private,Engineering,"Full Service, Planner, Surveying",98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 50.0, 'reasoning': ""Surveying is included, but the primary category is Engineering due to 'Full Service' and the company name.""}]",7.0,0
Firm,,Surveyor,Sawtooth Wood Products,SAWTOOTH WOOD PRODUCTS,11831,Private,Surveying,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""Name suggests wood products, but 'Surveyor' in subgroup suggests surveying is a service offered.""}]",7.0,0
Firm,,"Engineer, Surveyor","CE Engineering, Inc.","CE Engineering, Inc.",11834,Private,Engineering,Surveying,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Surveying', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""If the firm is primarily a surveyor, but 'Engineering' in the name and subgroup suggests engineering is primary.""}]",7.0,0
Firm,Survey,Surveyor,"Orion Surveying, P.L.L.C.",ORION SURVEYING PLLC,11836,Private,Surveying,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Surveying', 'confidence': 40.0, 'reasoning': 'No indication of engineering services, so Surveying is most appropriate.'}]",7.0,0
